cowid," parity"," current dim"," days after breeding"," repro status"," days next breeding"," gestation length"," days dry"," test DIM"," test milk"," test fat%"," test protein%"," test scc"," 305d ME milk"," test bodyweight"," future days dry"," future gestation length"," breed"," NM$"," KeepValue"
1307,6,283,118,Preg,10,281,0,282,50.0,3.0,3.0,-1,26103,1200,60,280,HO,-132,173.0
1311,5,297,149,Preg,10,281,0,296,60.0,4.0,3.6,-1,30084,1200,60,280,HO,166,1162.0
1328,5,345,145,Preg,10,281,0,344,64.0,4.6,3.1,-1,23680,1200,60,280,HO,39,131.0
1331,1,210,102,Preg,10,281,0,209,64.0,3.6,3.2,-1,25000,1200,60,280,HO,0,926.0
1344,6,293,98,Preg,10,283,0,292,46.0,3.0,3.3,-1,21727,1200,60,280,HO,0,717.0
1356,6,270,194,Preg,10,281,0,269,36.0,3.9,2.9,-1,17563,1200,60,280,HO,0,54.0
1379,5,198,41,Bred,2,281,0,197,64.0,4.3,3.1,-1,20396,1200,60,280,HO,0,283.0
1412,6,162,66,Preg,10,281,0,161,84.0,3.1,3.2,-1,28266,1200,60,280,HO,47,657.0
1416,5,422,61,Preg,10,281,0,421,84.0,4.2,3.5,-1,27326,1200,60,280,HO,30,44.0
1436,6,58,0,Open,10,-1,0,57,128.0,3.4,3.1,-1,25000,1200,60,280,HO,264,432.0
1447,5,279,180,Preg,10,281,0,278,56.0,4.1,3.9,-1,20939,1200,60,280,HO,-26,289.0
1464,5,518,221,Preg,10,281,0,517,60.0,3.3,3.4,-1,30950,1200,60,280,HO,25,1155.0
1477,5,337,236,Preg,10,281,14,337,50.0,3.5,3.2,-1,24521,1200,60,280,HO,-179,906.0
1500,6,91,19,Bred,3,281,0,90,94.0,3.8,3.0,-1,23121,1200,60,280,HO,4,1034.0
1505,5,85,12,Bred,10,281,0,84,128.0,3.3,2.4,-1,31248,1200,60,280,HO,-19,662.0
1508,5,285,0,Open,10,-1,0,284,40.0,4.0,3.3,-1,29673,1200,60,280,HO,319,1124.0
1509,5,303,0,Open,10,-1,0,302,58.0,3.6,3.4,-1,18379,1200,60,280,HO,-8,662.0
1520,6,25,0,Open,10,-1,0,24,92.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,21,609.0
1530,5,186,13,Bred,9,281,0,185,34.0,3.3,2.6,-1,21947,1200,60,280,HO,125,1194.0
1542,5,300,264,Preg,10,281,42,300,50.0,3.5,3.2,-1,30837,1200,60,280,HO,-48,499.0
1549,5,277,88,Preg,10,281,0,276,56.0,3.0,2.9,-1,32076,1200,60,280,HO,80,417.0
1554,5,226,0,Open,10,-1,0,225,72.0,5.1,3.5,-1,19892,1200,60,280,HO,162,568.0
1573,5,220,50,Open,14,-1,0,219,72.0,3.6,3.0,-1,30239,1200,60,280,HO,190,139.0
1611,5,310,239,Preg,10,281,28,310,50.0,3.5,3.2,-1,22715,1200,60,280,HO,-5,192.0
1627,5,182,18,Bred,4,281,0,181,72.0,3.7,3.0,-1,23562,1200,60,280,HO,-43,314.0
1644,5,243,11,Bred,11,281,0,242,60.0,3.7,3.2,-1,23247,1200,60,280,HO,51,764.0
1647,5,272,77,Preg,10,283,0,271,48.0,4.5,3.6,-1,21553,1200,60,280,HO,-132,460.0
1654,5,317,126,Preg,10,281,0,316,72.0,3.3,2.7,-1,26342,1200,60,280,HO,128,636.0
1662,5,287,215,Preg,10,283,0,286,22.0,3.1,3.2,-1,21439,1200,60,280,HO,117,1121.0
1679,5,193,80,Preg,10,281,0,192,2.0,3.3,2.8,-1,32288,1200,60,280,HO,-52,384.0
1694,5,8,0,Open,10,-1,0,7,94.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,-94,1163.0
1695,5,136,0,Open,10,-1,0,135,56.0,3.0,3.6,-1,16334,1200,60,280,HO,157,1111.0
1703,5,340,159,Preg,10,281,0,339,70.0,3.7,3.4,-1,30210,1200,60,280,HO,-17,663.0
1722,5,252,160,Preg,10,281,0,251,16.0,3.4,3.0,-1,18112,1200,60,280,HO,-93,1137.0
1748,4,328,247,Preg,10,281,56,328,50.0,3.5,3.2,-1,31475,1200,60,280,HO,99,584.0
1756,4,413,173,Preg,10,281,0,412,32.0,5.0,4.0,-1,31518,1200,60,280,HO,438,1040.0
1761,4,242,166,Preg,10,281,0,241,38.0,3.8,3.6,-1,17494,1200,60,280,HO,277,828.0
1771,5,247,173,Preg,10,281,0,246,76.0,3.5,3.0,-1,25632,1200,60,280,HO,190,449.0
1773,5,252,137,Preg,10,281,0,251,72.0,3.1,2.9,-1,27200,1200,60,280,HO,-1,788.0
1775,4,289,97,Preg,10,281,0,288,64.0,4.3,3.4,-1,26197,1200,60,280,HO,145,231.0
1786,4,166,82,Preg,10,281,0,165,112.0,2.9,2.7,-1,26837,1200,60,280,HO,52,335.0
1814,5,195,53,Preg,10,281,0,194,64.0,3.8,3.2,-1,23446,1200,60,280,HO,181,96.0
1820,5,240,145,Preg,10,283,0,239,96.0,4.1,3.2,-1,30871,1200,60,280,HO,220,542.0
1852,4,340,271,Preg,10,281,56,340,50.0,3.5,3.2,-1,25499,1200,60,280,HO,66,461.0
1858,4,330,163,Preg,10,281,0,329,80.0,4.3,3.6,-1,29131,1200,60,280,HO,54,193.0
1861,5,81,5,Bred,17,281,0,80,114.0,1.9,2.7,-1,25000,1200,60,280,HO,83,941.0
1864,5,189,0,Open,10,-1,0,188,64.0,3.7,3.2,-1,23156,1200,60,280,HO,140,423.0
1872,4,250,0,Open,10,-1,0,249,86.0,3.4,2.9,-1,25138,1200,60,280,HO,104,769.0
1880,5,3,0,Open,10,-1,0,2,1.4E-45,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,77,1121.0
1884,4,51,0,Open,10,-1,0,50,100.0,5.6,2.6,-1,25000,1200,60,280,HO,-25,777.0
1901,4,270,222,Preg,10,281,28,270,50.0,3.5,3.2,-1,21576,1200,60,280,HO,0,238.0
1911,5,22,0,Open,10,-1,0,21,102.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,0,740.0
1925,4,309,138,Preg,10,281,0,308,76.0,4.1,3.4,-1,28261,1200,60,280,HO,225,255.0
1931,5,4,0,Open,10,-1,0,3,34.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,156,771.0
1954,4,316,126,Preg,10,281,0,315,76.0,3.1,2.7,-1,27513,1200,60,280,HO,-45,1028.0
1966,4,178,66,Preg,10,281,0,177,122.0,2.8,2.6,-1,34210,1200,60,280,HO,230,950.0
1970,4,363,214,Preg,10,281,0,362,66.0,4.3,3.4,-1,32596,1200,60,280,HO,242,77.0
1974,4,342,27,Bred,16,281,0,341,64.0,5.2,3.7,-1,33006,1200,60,280,HO,223,844.0
1975,4,309,242,Preg,10,281,28,309,50.0,3.5,3.2,-1,24323,1200,60,280,HO,114,153.0
1985,4,297,257,Preg,10,281,35,297,50.0,3.5,3.2,-1,30306,1200,60,280,HO,270,102.0
1986,4,225,26,Bred,17,281,0,224,64.0,4.1,3.4,-1,22982,1200,60,280,HO,0,104.0
1987,5,101,26,Bred,17,281,0,100,116.0,3.5,2.7,-1,24342,1200,60,280,HO,55,259.0
1993,5,78,5,Bred,17,281,0,77,96.0,4.7,2.9,-1,24560,1200,60,280,HO,22,571.0
1995,4,274,201,Preg,10,281,0,273,54.0,4.2,3.5,-1,29156,1200,60,280,HO,260,957.0
2010,4,337,247,Preg,10,281,28,337,50.0,3.5,3.2,-1,33639,1200,60,280,HO,173,240.0
2011,4,283,208,Preg,10,281,0,282,46.0,4.3,2.9,-1,27754,1200,60,280,HO,-79,1103.0
2020,5,9,0,Open,10,-1,0,8,80.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,194,108.0
2021,4,302,266,Preg,10,280,56,302,50.0,3.5,3.2,-1,22605,1200,60,280,HO,-73,156.0
2027,4,272,96,Preg,10,281,0,271,72.0,3.3,3.6,-1,28307,1200,60,280,HO,185,707.0
2031,4,321,171,Preg,10,281,0,320,38.0,3.2,3.3,-1,29183,1200,60,280,HO,-64,1140.0
2036,4,156,40,Bred,3,283,0,155,94.0,3.3,3.1,-1,24068,1200,60,280,HO,68,421.0
2040,4,300,237,Preg,10,281,28,300,50.0,3.5,3.2,-1,26438,1200,60,280,HO,208,232.0
2057,4,47,0,Open,10,-1,0,46,120.0,3.1,3.1,-1,25000,1200,60,280,HO,23,322.0
2072,4,244,173,Preg,10,283,0,243,64.0,4.3,3.6,-1,20615,1200,60,280,HO,0,774.0
2076,4,97,5,Bred,17,280,0,96,74.0,4.3,3.2,-1,19519,1200,60,280,HO,147,90.0
2080,4,174,12,Bred,10,281,0,173,80.0,3.0,3.0,-1,25620,1200,60,280,HO,79,624.0
2083,4,273,257,Preg,10,281,56,273,50.0,3.5,3.2,-1,21210,1200,60,280,HO,235,13.0
2088,4,315,248,Preg,10,281,56,315,50.0,3.5,3.2,-1,26830,1200,60,280,HO,174,1045.0
2089,5,17,0,Open,10,-1,0,16,100.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,294,747.0
2090,4,295,0,Open,10,-1,0,294,72.0,4.0,3.4,-1,25534,1200,60,280,HO,21,1013.0
2091,4,319,241,Preg,10,281,21,319,50.0,3.5,3.2,-1,23589,1200,60,280,HO,151,565.0
2094,4,298,222,Preg,10,281,0,297,16.0,4.0,3.3,-1,20735,1200,60,280,HO,92,1056.0
2104,4,292,271,Preg,10,281,49,292,50.0,3.5,3.2,-1,27997,1200,60,280,HO,180,9.0
2106,4,292,264,Preg,10,281,42,292,50.0,3.5,3.2,-1,24063,1200,60,280,HO,-86,70.0
2108,4,277,196,Preg,10,283,0,276,72.0,4.2,3.4,-1,24153,1200,60,280,HO,395,169.0
2115,4,210,138,Preg,10,281,0,209,36.0,3.1,3.0,-1,20441,1200,60,280,HO,231,39.0
2126,4,239,166,Preg,10,281,0,238,48.0,4.0,3.2,-1,23907,1200,60,280,HO,213,36.0
2127,4,293,134,Preg,10,281,0,292,74.0,3.8,3.4,-1,30044,1200,60,280,HO,0,275.0
2132,4,158,30,Bred,13,281,0,157,88.0,2.8,2.9,-1,30592,1200,60,280,HO,0,1082.0
2134,4,235,52,Preg,10,281,0,234,104.0,3.1,3.2,-1,26916,1200,60,280,HO,283,411.0
2138,4,49,0,Open,10,-1,0,48,112.0,2.5,2.9,-1,25000,1200,60,280,HO,174,779.0
2143,5,142,68,Preg,10,281,0,141,106.0,2.9,2.9,-1,27470,1200,60,280,HO,145,670.0
2144,3,259,188,Preg,10,281,0,258,56.0,4.0,2.8,-1,27309,1200,60,280,HO,280,1095.0
2154,4,291,111,Preg,10,281,0,290,80.0,3.9,3.2,-1,25896,1200,60,280,HO,263,27.0
2155,4,295,200,Preg,10,281,28,295,50.0,3.5,3.2,-1,21335,1200,60,280,HO,-10,1199.0
2159,3,384,192,Preg,10,281,28,384,50.0,3.5,3.2,-1,29334,1200,60,280,HO,-109,612.0
2160,4,251,180,Preg,10,281,0,250,44.0,2.7,2.8,-1,24212,1200,60,280,HO,107,977.0
2161,4,273,156,Preg,10,281,0,272,48.0,4.2,3.9,-1,25118,1200,60,280,HO,330,40.0
2162,4,239,79,Preg,10,281,0,238,80.0,3.5,2.9,-1,25736,1200,60,280,HO,158,415.0
2166,4,294,166,Preg,10,281,0,293,34.0,4.5,3.5,-1,22265,1200,60,280,HO,125,792.0
2172,4,280,182,Preg,10,281,0,279,40.0,2.9,2.6,-1,26644,1200,60,280,HO,64,39.0
2175,4,272,109,Preg,10,281,0,271,40.0,2.8,3.0,-1,21891,1200,60,280,HO,266,114.0
2176,4,178,103,Preg,10,283,0,177,56.0,3.6,3.1,-1,15039,1200,60,280,HO,0,123.0
2178,4,46,0,Open,10,-1,0,45,28.0,3.1,4.5,-1,25000,1200,60,280,HO,0,279.0
2179,4,187,13,Bred,9,281,0,186,80.0,4.3,3.3,-1,23644,1200,60,280,HO,338,1098.0
2190,4,259,92,Preg,10,281,0,258,64.0,3.5,2.9,-1,29111,1200,60,280,HO,167,920.0
2195,4,260,187,Preg,10,281,0,259,44.0,4.5,3.5,-1,23293,1200,60,280,HO,158,244.0
2207,4,257,187,Preg,10,283,0,256,76.0,3.9,2.9,-1,30454,1200,60,280,HO,243,643.0
2208,4,23,0,Open,10,-1,0,22,126.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,183,474.0
2209,4,274,115,Preg,10,281,0,273,1.4E-45,1.4E-45,1.4E-45,-1,27539,1200,60,280,HO,61,906.0
2212,4,290,215,Preg,10,281,0,289,20.0,4.1,3.3,-1,22700,1200,60,280,HO,237,138.0
2216,4,261,187,Preg,10,281,0,260,66.0,3.5,3.4,-1,28552,1200,60,280,HO,350,252.0
2220,3,296,264,Preg,10,281,42,296,50.0,3.5,3.2,-1,34517,1200,60,280,HO,434,149.0
2222,4,124,28,Bred,15,281,0,123,70.0,5.1,3.2,-1,18267,1200,60,280,HO,263,1049.0
2233,3,414,236,Preg,10,281,28,414,50.0,3.5,3.2,-1,31695,1200,60,280,HO,181,956.0
2235,4,254,122,Preg,10,281,0,253,44.0,5.3,3.8,-1,22211,1200,60,280,HO,194,577.0
2240,4,161,41,Bred,2,281,0,160,92.0,4.0,3.3,-1,25473,1200,60,280,HO,317,1086.0
2243,4,255,0,Open,10,-1,0,254,84.0,3.1,3.1,-1,28476,1200,60,280,HO,258,917.0
2251,4,257,0,Open,10,-1,0,256,68.0,4.1,2.5,-1,25240,1200,60,280,HO,106,1003.0
2256,4,172,96,Preg,10,281,0,171,58.0,4.8,3.0,-1,23211,1200,60,280,HO,127,67.0
2257,4,161,27,Bred,16,281,0,160,80.0,4.2,3.3,-1,29094,1200,60,280,HO,122,274.0
2259,4,245,173,Preg,10,283,0,244,56.0,4.1,3.0,-1,23132,1200,60,280,HO,205,317.0
2261,4,173,9,Bred,13,283,0,172,88.0,4.2,3.4,-1,25669,1200,60,280,HO,-14,1046.0
2272,3,188,113,Preg,10,281,0,187,84.0,3.4,3.1,-1,26466,1200,60,280,HO,318,33.0
2273,4,167,82,Preg,10,280,0,166,80.0,3.1,3.0,-1,24980,1200,60,280,HO,109,533.0
2277,4,166,82,Preg,10,281,0,165,116.0,3.7,2.9,-1,31253,1200,60,280,HO,-35,24.0
2284,4,241,166,Preg,10,281,0,240,64.0,3.0,3.1,-1,27464,1200,60,280,HO,258,518.0
2290,4,61,0,Open,10,-1,0,60,76.0,3.7,3.3,-1,25000,1200,60,280,HO,235,1140.0
2291,4,211,143,Preg,10,283,0,210,80.0,4.0,3.1,-1,24833,1200,60,280,HO,170,420.0
2305,4,64,0,Open,10,-1,0,63,116.0,2.9,2.9,-1,24839,1200,60,280,HO,43,123.0
2312,4,155,11,Bred,11,281,0,154,96.0,3.4,3.2,-1,25842,1200,60,280,HO,362,1102.0
2321,4,221,145,Preg,10,281,0,220,76.0,2.4,2.9,-1,22398,1200,60,280,HO,88,688.0
2322,3,302,0,Open,10,-1,0,301,76.0,4.4,3.4,-1,34402,1200,60,280,HO,239,133.0
2324,4,215,145,Preg,10,283,0,214,68.0,3.6,2.9,-1,27504,1200,60,280,HO,267,513.0
2326,4,218,115,Preg,10,281,0,217,40.0,4.2,3.1,-1,24017,1200,60,280,HO,192,856.0
2327,4,191,117,Preg,10,281,0,190,56.0,4.2,3.3,-1,21551,1200,60,280,HO,272,47.0
2330,4,173,61,Preg,10,281,0,172,80.0,5.1,3.2,-1,28558,1200,60,280,HO,152,312.0
2332,4,51,0,Open,10,-1,0,50,116.0,3.2,2.9,-1,25000,1200,60,280,HO,127,809.0
2334,4,219,145,Preg,10,281,0,218,44.0,3.8,3.0,-1,18363,1200,60,280,HO,171,677.0
2335,4,214,138,Preg,10,281,0,213,76.0,3.3,3.2,-1,23565,1200,60,280,HO,157,608.0
2336,4,199,56,Preg,10,281,0,198,12.0,3.9,3.4,-1,25188,1200,60,280,HO,-79,110.0
2341,3,251,180,Preg,10,283,0,250,24.0,2.7,3.2,-1,17328,1200,60,280,HO,64,772.0
2343,4,206,131,Preg,10,281,0,205,82.0,3.0,2.8,-1,25433,1200,60,280,HO,155,420.0
2345,3,365,272,Preg,10,281,49,365,50.0,3.5,3.2,-1,31346,1200,60,280,HO,0,196.0
2346,4,110,40,Bred,3,281,0,109,76.0,2.2,2.9,-1,24543,1200,60,280,HO,114,343.0
2348,4,46,0,Open,10,-1,0,45,102.0,4.2,3.3,-1,25000,1200,60,280,HO,286,145.0
2350,4,58,0,Open,10,-1,0,57,108.0,6.3,3.2,-1,25000,1200,60,280,HO,358,566.0
2351,4,22,0,Open,10,-1,0,21,94.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,120,26.0
2355,3,357,277,Preg,10,281,56,357,50.0,3.5,3.2,-1,34518,1200,60,280,HO,300,994.0
2358,4,89,19,Bred,3,281,0,88,112.0,2.6,2.7,-1,28014,1200,60,280,HO,215,816.0
2361,4,156,0,Open,10,-1,0,155,64.0,5.1,3.2,-1,20071,1200,60,280,HO,95,154.0
2362,4,175,103,Preg,10,283,0,174,44.0,3.8,3.3,-1,18631,1200,60,280,HO,-42,659.0
2363,4,100,26,Bred,17,283,0,99,92.0,3.5,3.0,-1,24976,1200,60,280,HO,88,767.0
2373,4,175,40,Bred,3,283,0,174,76.0,4.2,3.3,-1,21885,1200,60,280,HO,-45,866.0
2392,4,157,82,Preg,10,281,0,156,52.0,4.0,3.2,-1,22519,1200,60,280,HO,128,993.0
2397,3,240,8,Bred,14,281,0,239,96.0,1.7,3.3,-1,30382,1200,60,280,HO,-24,846.0
2398,3,322,0,Open,10,-1,0,321,80.0,2.5,3.1,-1,27390,1200,60,280,HO,254,879.0
2399,4,75,5,Bred,17,281,0,74,104.0,3.0,2.8,-1,24436,1200,60,280,HO,259,823.0
2401,3,376,262,Preg,10,281,56,376,50.0,3.5,3.2,-1,31662,1200,60,280,HO,343,1066.0
2410,4,136,61,Preg,10,281,0,135,76.0,3.2,3.0,-1,21180,1200,60,280,HO,99,1036.0
2411,3,319,256,Preg,10,281,56,319,50.0,3.5,3.2,-1,27292,1200,60,280,HO,56,1074.0
2413,4,76,5,Bred,17,281,0,75,92.0,2.8,2.8,-1,24878,1200,60,280,HO,110,254.0
2415,4,117,3,Bred,19,280,0,116,64.0,3.4,3.5,-1,22213,1200,60,280,HO,194,726.0
2426,3,289,237,Preg,10,281,21,289,50.0,3.5,3.2,-1,29837,1200,60,280,HO,279,524.0
2431,4,174,23,Bred,20,281,0,173,66.8,5.0,3.4,-1,21453,1200,60,280,HO,162,310.0
2433,4,151,75,Preg,10,280,0,150,60.0,3.4,3.8,-1,23942,1200,60,280,HO,95,280.0
2434,3,347,248,Preg,10,281,28,347,50.0,3.5,3.2,-1,25245,1200,60,280,HO,146,1044.0
2437,4,40,0,Open,10,-1,0,39,106.0,4.4,3.7,-1,25000,1200,60,280,HO,91,255.0
2441,3,214,17,Bred,5,281,0,213,100.0,3.6,3.0,-1,32772,1200,60,280,HO,289,1182.0
2444,4,3,0,Open,10,-1,0,2,1.4E-45,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,43,20.0
2449,3,288,215,Preg,10,281,0,287,34.0,4.8,3.9,-1,27143,1200,60,280,HO,95,1173.0
2451,3,228,54,Preg,10,281,0,227,32.0,3.1,3.3,-1,25324,1200,60,280,HO,158,1173.0
2459,3,258,187,Preg,10,281,0,257,52.0,5.0,3.2,-1,28090,1200,60,280,HO,299,648.0
2463,4,152,82,Preg,10,281,0,151,100.0,3.0,3.0,-1,29445,1200,60,280,HO,-30,1090.0
2465,4,30,0,Open,10,-1,0,29,96.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,-70,88.0
2470,3,208,24,Bred,19,281,0,207,100.0,3.0,2.9,-1,30305,1200,60,280,HO,191,668.0
2474,3,304,185,Preg,10,281,28,304,50.0,3.5,3.2,-1,21418,1200,60,280,HO,40,566.0
2481,3,360,253,Preg,10,281,35,360,50.0,3.5,3.2,-1,28270,1200,60,280,HO,78,107.0
2482,3,375,0,Open,10,-1,0,374,40.0,3.8,2.8,-1,22425,1200,60,280,HO,49,415.0
2485,3,282,264,Preg,10,281,56,282,50.0,3.5,3.2,-1,24559,1200,60,280,HO,124,1144.0
2496,3,283,185,Preg,10,283,28,283,50.0,3.5,3.2,-1,19248,1200,60,280,HO,74,857.0
2497,3,298,140,Preg,10,281,0,297,44.0,3.7,3.2,-1,25046,1200,60,280,HO,-125,1174.0
2501,4,41,0,Open,10,-1,0,40,106.0,3.7,3.2,-1,25000,1200,60,280,HO,74,994.0
2503,3,298,285,Preg,10,285,63,298,50.0,3.5,3.2,-1,27579,1200,60,280,HO,315,771.0
2507,4,67,0,Open,10,-1,0,66,110.0,4.1,2.5,-1,27629,1200,60,280,HO,111,980.0
2512,3,334,222,Preg,10,281,0,333,34.0,3.8,3.3,-1,26767,1200,60,280,HO,271,140.0
2515,3,261,166,Preg,10,281,0,260,58.0,3.7,2.9,-1,31771,1200,60,280,HO,264,424.0
2520,3,346,0,Open,10,-1,0,345,56.0,3.1,3.1,-1,31126,1200,60,280,HO,181,1051.0
2521,4,35,0,Open,10,-1,0,34,92.0,5.3,4.3,-1,25000,1200,60,280,HO,201,697.0
2522,3,320,110,Preg,10,281,0,319,66.0,5.0,3.4,-1,30938,1200,60,280,HO,201,151.0
2525,3,276,44,Bred,20,281,0,275,68.0,4.2,3.2,-1,27286,1200,60,280,HO,220,648.0
2526,4,63,0,Open,10,-1,0,62,82.0,4.7,3.3,-1,20921,1200,60,280,HO,9,1153.0
2528,4,13,0,Open,10,-1,0,12,92.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,150,773.0
2530,3,352,180,Preg,10,281,28,352,50.0,3.5,3.2,-1,26963,1200,60,280,HO,100,264.0
2531,4,13,0,Open,10,-1,0,12,88.0,1.4E-45,1.4E-45,-1,25000,1200,60,280,HO,128,1183.0
2536,4,106,33,Bred,10,281,0,105,86.0,2.6,2.9,-1,20705,1200,60,280,HO,-136,749.0
2542,3,271,57,Preg,10,281,0,270,76.0,3.4,3.5,-1,30376,1200,60,280,HO,168,86.0
2543,3,295,257,Preg,10,281,35,295,50.0,3.5,3.2,-1,32812,1200,60,280,HO,252,271.0
2546,3,258,251,Preg,10,281,91,258,50.0,3.5,3.2,-1,22256,1200,60,280,HO,146,684.0
2547,3,359,0,Open,10,-1,0,358,74.0,4.0,3.4,-1,32813,1200,60,280,HO,263,336.0
2550,3,242,78,Preg,10,281,0,241,84.0,3.3,3.0,-1,31526,1200,60,280,HO,211,863.0
2552,3,352,0,Open,10,-1,0,351,40.0,3.0,3.0,-1,31387,1200,60,280,HO,73,13.0
2554,3,234,159,Preg,10,281,0,233,68.0,4.5,3.4,-1,28453,1200,60,280,HO,254,975.0
2558,3,205,38,Bred,5,281,0,204,76.0,4.5,3.4,-1,23731,1200,60,280,HO,10,345.0
2559,4,42,0,Open,10,-1,0,41,104.0,4.2,3.4,-1,25000,1200,60,280,HO,62,1118.0
2560,4,71,0,Open,10,-1,0,70,104.0,2.9,2.6,-1,24779,1200,60,280,HO,210,850.0
2562,3,350,241,Preg,10,281,28,350,50.0,3.5,3.2,-1,31219,1200,60,280,HO,279,266.0
2563,3,327,271,Preg,10,281,56,327,50.0,3.5,3.2,-1,20625,1200,60,280,HO,-81,1001.0
2568,3,258,164,Preg,10,281,0,257,60.0,3.9,3.2,-1,24711,1200,60,280,HO,192,787.0
2569,3,296,222,Preg,10,281,0,295,22.0,3.5,3.5,-1,27131,1200,60,280,HO,156,237.0
2570,4,297,236,Preg,10,281,14,297,50.0,3.5,3.2,-1,26982,1200,60,280,HO,51,338.0
2575,3,371,271,Preg,10,281,49,371,50.0,3.5,3.2,-1,29586,1200,60,280,HO,194,304.0
2576,3,252,180,Preg,10,281,0,251,36.0,3.6,2.8,-1,22558,1200,60,280,HO,156,312.0
2581,3,45,0,Open,10,-1,0,44,112.0,3.2,3.2,-1,25000,1200,60,280,HO,70,464.0
2582,3,302,207,Preg,10,281,0,301,42.0,5.0,3.9,-1,32547,1200,60,280,HO,303,875.0
2583,3,284,86,Preg,10,281,0,283,52.0,3.8,3.1,-1,22065,1200,60,280,HO,53,1165.0
2584,3,408,207,Preg,10,281,0,407,42.0,4.1,3.2,-1,29858,1200,60,280,HO,97,379.0
2586,3,308,0,Open,10,-1,0,307,40.0,4.9,3.5,-1,26746,1200,60,280,HO,263,168.0
